sample_id,source,plausible,plausible_reason,topical,topical_reason,contradicts,contradiction_reason,all_pass
squad_0334,squad,1,len=48,1,hits=1/15,1,gold absent (contradicts by alternative),1
hotpotqa_0403,hotpotqa,1,len=51,1,hits=3/21,1,gold absent (contradicts by alternative),1
hotpotqa_0932,hotpotqa,1,len=55,1,hits=6/23,1,gold absent (contradicts by alternative),1
musique_0132,musique,1,len=50,1,hits=3/42,1,gold absent (contradicts by alternative),1
hotpotqa_0320,hotpotqa,1,len=49,1,hits=4/28,1,gold absent (contradicts by alternative),1
squad_0239,squad,1,len=58,1,hits=2/24,1,gold absent (contradicts by alternative),1
squad_0100,squad,1,len=48,1,hits=5/19,1,gold absent (contradicts by alternative),1
squad_0055,squad,1,len=49,0,hits=0/10,1,gold absent (contradicts by alternative),0
musique_0206,musique,1,len=49,1,hits=3/24,1,gold absent (contradicts by alternative),1
hotpotqa_0337,hotpotqa,1,len=40,1,hits=1/15,1,gold absent (contradicts by alternative),1
musique_0470,musique,1,len=44,0,hits=0/27,1,gold absent (contradicts by alternative),0
hotpotqa_0310,hotpotqa,1,len=55,1,hits=6/33,1,gold absent (contradicts by alternative),1
musique_0087,musique,1,len=56,1,hits=4/31,1,gold absent (contradicts by alternative),1
hotpotqa_0957,hotpotqa,1,len=55,1,hits=3/23,1,gold absent (contradicts by alternative),1
musique_0809,musique,1,len=54,1,hits=4/17,1,gold absent (contradicts by alternative),1
hotpotqa_0735,hotpotqa,1,len=47,1,hits=2/25,1,gold absent (contradicts by alternative),1
hotpotqa_0101,hotpotqa,1,len=60,1,hits=8/20,1,gold absent (contradicts by alternative),1
musique_0566,musique,1,len=52,1,hits=2/9,1,gold absent (contradicts by alternative),1
musique_0118,musique,1,len=48,1,hits=6/22,1,gold negated,1
musique_0298,musique,1,len=48,1,hits=5/30,1,gold absent (contradicts by alternative),1
squad_0037,squad,1,len=48,1,hits=6/9,1,gold absent (contradicts by alternative),1
musique_0505,musique,1,len=48,1,hits=3/27,1,gold absent (contradicts by alternative),1
musique_0675,musique,1,len=40,0,hits=0/31,1,gold absent (contradicts by alternative),0
musique_0771,musique,1,len=36,1,hits=3/18,1,gold absent (contradicts by alternative),1
musique_0915,musique,1,len=40,1,hits=1/16,1,gold absent (contradicts by alternative),1
musique_0847,musique,1,len=44,1,hits=4/30,1,gold absent (contradicts by alternative),1
musique_0745,musique,1,len=50,1,hits=1/22,1,gold absent (contradicts by alternative),1
musique_0377,musique,1,len=52,1,hits=4/18,1,gold absent (contradicts by alternative),1
squad_0098,squad,1,len=46,1,hits=2/20,1,gold absent (contradicts by alternative),1
musique_0905,musique,1,len=42,1,hits=1/27,1,gold absent (contradicts by alternative),1
hotpotqa_0168,hotpotqa,1,len=46,1,hits=3/10,1,gold absent (contradicts by alternative),1
hotpotqa_0942,hotpotqa,1,len=43,1,hits=2/18,1,gold absent (contradicts by alternative),1
musique_0440,musique,1,len=36,1,hits=3/29,1,gold absent (contradicts by alternative),1
squad_0301,squad,1,len=39,0,hits=0/15,1,gold absent (contradicts by alternative),0
musique_0820,musique,1,len=39,1,hits=3/14,1,gold negated,1
musique_0208,musique,1,len=44,1,hits=3/29,1,gold absent (contradicts by alternative),1
hotpotqa_0344,hotpotqa,1,len=41,1,hits=3/18,1,gold absent (contradicts by alternative),1
hotpotqa_0550,hotpotqa,1,len=38,1,hits=5/14,0,gold appears affirmatively,0
hotpotqa_0347,hotpotqa,1,len=55,1,hits=6/28,1,gold absent (contradicts by alternative),1
squad_0255,squad,1,len=53,1,hits=6/10,1,gold absent (contradicts by alternative),1
musique_0042,musique,1,len=53,1,hits=6/14,1,gold absent (contradicts by alternative),1
squad_0303,squad,1,len=47,0,hits=0/15,1,gold absent (contradicts by alternative),0
hotpotqa_0643,hotpotqa,1,len=57,1,hits=8/22,1,gold absent (contradicts by alternative),1
musique_0544,musique,1,len=50,1,hits=2/18,1,gold absent (contradicts by alternative),1
musique_0740,musique,1,len=47,1,hits=4/27,1,gold absent (contradicts by alternative),1
musique_0253,musique,1,len=60,1,hits=4/28,1,gold absent (contradicts by alternative),1
hotpotqa_0895,hotpotqa,1,len=42,1,hits=6/17,1,gold absent (contradicts by alternative),1
musique_0621,musique,1,len=40,1,hits=3/18,0,gold appears affirmatively,0
hotpotqa_0960,hotpotqa,1,len=35,1,hits=3/7,1,gold absent (contradicts by alternative),1
musique_0851,musique,1,len=51,1,hits=5/26,1,gold absent (contradicts by alternative),1
hotpotqa_0831,hotpotqa,1,len=40,1,hits=1/14,1,gold absent (contradicts by alternative),1
hotpotqa_0899,hotpotqa,1,len=46,1,hits=2/13,1,gold absent (contradicts by alternative),1
hotpotqa_0848,hotpotqa,1,len=47,1,hits=7/25,1,gold absent (contradicts by alternative),1
hotpotqa_0149,hotpotqa,1,len=47,1,hits=4/6,0,gold appears affirmatively,0
musique_0642,musique,1,len=41,1,hits=2/14,1,gold absent (contradicts by alternative),1
musique_0099,musique,1,len=41,1,hits=5/17,1,gold absent (contradicts by alternative),1
musique_0940,musique,1,len=43,1,hits=5/16,1,gold absent (contradicts by alternative),1
squad_0026,squad,1,len=44,1,hits=6/33,1,gold absent (contradicts by alternative),1
musique_0979,musique,1,len=42,1,hits=4/24,1,gold absent (contradicts by alternative),1
squad_0152,squad,1,len=42,1,hits=2/35,1,gold absent (contradicts by alternative),1
musique_0531,musique,1,len=36,1,hits=3/10,1,gold absent (contradicts by alternative),1
musique_0318,musique,1,len=59,1,hits=2/23,1,gold absent (contradicts by alternative),1
hotpotqa_0733,hotpotqa,1,len=59,1,hits=4/15,1,gold absent (contradicts by alternative),1
squad_0470,squad,1,len=38,1,hits=1/21,1,gold absent (contradicts by alternative),1
squad_0125,squad,1,len=48,1,hits=2/19,1,gold absent (contradicts by alternative),1
squad_0042,squad,1,len=47,1,hits=2/8,1,gold absent (contradicts by alternative),1
squad_0327,squad,1,len=52,1,hits=2/16,1,gold absent (contradicts by alternative),1
squad_0085,squad,1,len=43,1,hits=3/34,1,gold absent (contradicts by alternative),1
musique_0589,musique,1,len=50,1,hits=3/96,1,gold absent (contradicts by alternative),1
squad_0083,squad,1,len=39,1,hits=4/33,1,gold absent (contradicts by alternative),1
hotpotqa_0685,hotpotqa,1,len=49,1,hits=2/19,1,gold absent (contradicts by alternative),1
hotpotqa_0265,hotpotqa,1,len=40,1,hits=4/15,0,gold appears affirmatively,0
musique_0927,musique,1,len=51,1,hits=2/17,1,gold absent (contradicts by alternative),1
hotpotqa_0333,hotpotqa,1,len=49,1,hits=6/23,1,gold absent (contradicts by alternative),1
hotpotqa_0857,hotpotqa,1,len=38,1,hits=4/10,1,gold absent (contradicts by alternative),1
squad_0002,squad,1,len=51,1,hits=8/23,1,gold negated,1
squad_0081,squad,1,len=43,1,hits=1/8,1,gold absent (contradicts by alternative),1
hotpotqa_0517,hotpotqa,1,len=39,1,hits=5/18,1,gold absent (contradicts by alternative),1
musique_0147,musique,1,len=46,1,hits=4/14,1,gold absent (contradicts by alternative),1
hotpotqa_0218,hotpotqa,1,len=53,1,hits=2/23,1,gold absent (contradicts by alternative),1
musique_0012,musique,1,len=37,1,hits=1/15,1,gold absent (contradicts by alternative),1
musique_0342,musique,1,len=63,1,hits=4/21,1,gold negated,1
hotpotqa_0608,hotpotqa,1,len=57,1,hits=6/25,1,gold absent (contradicts by alternative),1
musique_0204,musique,1,len=48,1,hits=6/29,1,gold absent (contradicts by alternative),1
squad_0193,squad,1,len=39,1,hits=2/12,1,gold absent (contradicts by alternative),1
hotpotqa_0774,hotpotqa,1,len=39,1,hits=6/24,1,gold absent (contradicts by alternative),1
hotpotqa_0189,hotpotqa,1,len=43,1,hits=7/26,1,gold absent (contradicts by alternative),1
musique_0001,musique,1,len=45,1,hits=3/13,1,gold absent (contradicts by alternative),1
musique_0759,musique,1,len=52,1,hits=6/17,1,gold negated,1
musique_0302,musique,1,len=45,1,hits=3/22,1,gold absent (contradicts by alternative),1
musique_0532,musique,1,len=52,1,hits=3/26,1,gold absent (contradicts by alternative),1
musique_0549,musique,1,len=48,1,hits=2/21,1,gold absent (contradicts by alternative),1
squad_0181,squad,1,len=59,1,hits=4/21,1,gold absent (contradicts by alternative),1
hotpotqa_0785,hotpotqa,1,len=40,1,hits=2/24,1,gold absent (contradicts by alternative),1
hotpotqa_0776,hotpotqa,1,len=45,1,hits=3/20,1,gold absent (contradicts by alternative),1
hotpotqa_0535,hotpotqa,1,len=57,1,hits=5/20,1,gold absent (contradicts by alternative),1
hotpotqa_0591,hotpotqa,1,len=48,1,hits=4/19,1,gold absent (contradicts by alternative),1
hotpotqa_0485,hotpotqa,1,len=48,1,hits=3/10,1,gold absent (contradicts by alternative),1
hotpotqa_0267,hotpotqa,1,len=37,1,hits=2/30,1,gold absent (contradicts by alternative),1
musique_0776,musique,1,len=40,1,hits=4/20,1,gold absent (contradicts by alternative),1
squad_0158,squad,1,len=42,1,hits=3/21,1,gold absent (contradicts by alternative),1
hotpotqa_0701,hotpotqa,1,len=44,1,hits=1/17,1,gold absent (contradicts by alternative),1
musique_0525,musique,1,len=41,1,hits=4/16,1,gold absent (contradicts by alternative),1
musique_0514,musique,1,len=47,1,hits=2/17,1,gold absent (contradicts by alternative),1
hotpotqa_0983,hotpotqa,1,len=38,0,hits=0/14,1,gold absent (contradicts by alternative),0
musique_0868,musique,1,len=44,1,hits=5/44,1,gold absent (contradicts by alternative),1
musique_0249,musique,1,len=38,1,hits=6/16,1,gold absent (contradicts by alternative),1
hotpotqa_0861,hotpotqa,1,len=48,1,hits=5/30,1,gold absent (contradicts by alternative),1
musique_0386,musique,1,len=40,1,hits=3/29,1,gold negated,1
hotpotqa_0454,hotpotqa,1,len=45,1,hits=3/25,1,gold absent (contradicts by alternative),1
musique_0552,musique,1,len=42,1,hits=4/18,1,gold absent (contradicts by alternative),1
hotpotqa_0562,hotpotqa,1,len=53,1,hits=4/14,1,gold negated,1
hotpotqa_0085,hotpotqa,1,len=49,0,hits=0/18,1,gold absent (contradicts by alternative),0
squad_0468,squad,1,len=34,0,hits=0/21,1,gold absent (contradicts by alternative),0
musique_0072,musique,1,len=35,1,hits=3/14,1,gold negated,1
hotpotqa_0721,hotpotqa,1,len=42,1,hits=1/13,1,gold absent (contradicts by alternative),1
hotpotqa_0088,hotpotqa,1,len=57,1,hits=4/18,1,gold absent (contradicts by alternative),1
hotpotqa_0802,hotpotqa,1,len=42,1,hits=4/18,1,gold absent (contradicts by alternative),1
hotpotqa_0731,hotpotqa,1,len=42,1,hits=3/14,1,gold absent (contradicts by alternative),1
musique_0007,musique,1,len=51,1,hits=3/15,1,gold absent (contradicts by alternative),1
squad_0271,squad,1,len=47,0,hits=0/18,1,gold absent (contradicts by alternative),0
squad_0467,squad,1,len=47,1,hits=2/21,1,gold absent (contradicts by alternative),1
squad_0362,squad,1,len=40,1,hits=2/33,1,gold absent (contradicts by alternative),1
musique_0073,musique,1,len=49,1,hits=2/16,1,gold absent (contradicts by alternative),1
hotpotqa_0896,hotpotqa,1,len=55,1,hits=7/22,1,gold absent (contradicts by alternative),1
hotpotqa_0713,hotpotqa,1,len=48,1,hits=6/19,1,gold absent (contradicts by alternative),1
musique_0163,musique,1,len=45,1,hits=7/9,1,gold negated,1
hotpotqa_0810,hotpotqa,1,len=38,1,hits=4/15,0,gold appears affirmatively,0
hotpotqa_0815,hotpotqa,1,len=54,1,hits=4/27,1,gold absent (contradicts by alternative),1
hotpotqa_0121,hotpotqa,1,len=53,1,hits=1/11,1,gold absent (contradicts by alternative),1
hotpotqa_0179,hotpotqa,1,len=43,1,hits=4/13,1,gold absent (contradicts by alternative),1
musique_0474,musique,1,len=39,1,hits=1/17,1,gold absent (contradicts by alternative),1
hotpotqa_0796,hotpotqa,1,len=49,1,hits=5/16,1,gold absent (contradicts by alternative),1
musique_0803,musique,1,len=59,1,hits=6/25,1,gold absent (contradicts by alternative),1
musique_0190,musique,1,len=44,1,hits=5/23,1,gold absent (contradicts by alternative),1
hotpotqa_0583,hotpotqa,1,len=40,1,hits=3/15,1,gold absent (contradicts by alternative),1
hotpotqa_0471,hotpotqa,1,len=45,1,hits=3/16,1,gold absent (contradicts by alternative),1
squad_0272,squad,1,len=48,0,hits=0/18,1,gold absent (contradicts by alternative),0
hotpotqa_0122,hotpotqa,1,len=55,1,hits=3/12,1,gold absent (contradicts by alternative),1
squad_0435,squad,1,len=40,1,hits=2/18,1,gold absent (contradicts by alternative),1
hotpotqa_0302,hotpotqa,1,len=39,1,hits=4/18,1,gold absent (contradicts by alternative),1
hotpotqa_0040,hotpotqa,1,len=42,1,hits=5/18,1,gold absent (contradicts by alternative),1
musique_0486,musique,1,len=51,1,hits=3/19,1,gold absent (contradicts by alternative),1
hotpotqa_0027,hotpotqa,1,len=44,1,hits=3/18,1,gold absent (contradicts by alternative),1
hotpotqa_0754,hotpotqa,1,len=41,1,hits=5/16,1,gold absent (contradicts by alternative),1
musique_0639,musique,1,len=43,1,hits=6/11,1,gold absent (contradicts by alternative),1
hotpotqa_0840,hotpotqa,1,len=40,1,hits=4/9,1,gold absent (contradicts by alternative),1
musique_0539,musique,1,len=45,1,hits=1/35,1,gold absent (contradicts by alternative),1
musique_0357,musique,1,len=44,1,hits=3/20,1,gold absent (contradicts by alternative),1
musique_0969,musique,1,len=47,1,hits=6/17,1,gold absent (contradicts by alternative),1
hotpotqa_0979,hotpotqa,1,len=44,1,hits=1/13,1,gold absent (contradicts by alternative),1
hotpotqa_0873,hotpotqa,1,len=47,1,hits=4/18,1,gold absent (contradicts by alternative),1
musique_0910,musique,1,len=51,1,hits=2/26,1,gold absent (contradicts by alternative),1
hotpotqa_0943,hotpotqa,1,len=48,1,hits=7/23,1,gold absent (contradicts by alternative),1
hotpotqa_0913,hotpotqa,1,len=47,1,hits=6/22,1,gold negated,1
hotpotqa_0015,hotpotqa,1,len=48,1,hits=5/26,1,gold absent (contradicts by alternative),1
hotpotqa_0898,hotpotqa,1,len=49,1,hits=7/29,1,gold absent (contradicts by alternative),1
squad_0031,squad,1,len=63,1,hits=7/15,1,gold absent (contradicts by alternative),1
hotpotqa_0172,hotpotqa,1,len=44,1,hits=5/21,1,gold absent (contradicts by alternative),1
musique_0860,musique,1,len=60,1,hits=1/18,1,gold absent (contradicts by alternative),1
hotpotqa_0429,hotpotqa,1,len=40,1,hits=3/12,1,gold absent (contradicts by alternative),1
hotpotqa_0664,hotpotqa,1,len=38,1,hits=1/13,1,gold absent (contradicts by alternative),1
musique_0346,musique,1,len=44,1,hits=4/12,1,gold absent (contradicts by alternative),1
musique_0714,musique,1,len=48,1,hits=4/27,1,gold absent (contradicts by alternative),1
musique_0227,musique,1,len=41,1,hits=3/30,1,gold absent (contradicts by alternative),1
musique_0374,musique,1,len=52,1,hits=3/26,1,gold absent (contradicts by alternative),1
squad_0318,squad,1,len=42,1,hits=2/25,1,gold absent (contradicts by alternative),1
squad_0369,squad,1,len=48,1,hits=4/12,1,gold absent (contradicts by alternative),1
musique_0356,musique,1,len=50,1,hits=3/20,1,gold absent (contradicts by alternative),1
musique_0914,musique,1,len=47,1,hits=4/19,1,gold absent (contradicts by alternative),1
musique_0948,musique,1,len=47,1,hits=2/17,1,gold absent (contradicts by alternative),1
hotpotqa_0775,hotpotqa,1,len=51,1,hits=4/33,1,gold absent (contradicts by alternative),1
musique_0398,musique,1,len=47,1,hits=2/65,1,gold absent (contradicts by alternative),1
hotpotqa_0280,hotpotqa,1,len=42,1,hits=3/21,1,gold absent (contradicts by alternative),1
hotpotqa_0824,hotpotqa,1,len=44,1,hits=3/24,1,gold absent (contradicts by alternative),1
hotpotqa_0820,hotpotqa,1,len=33,1,hits=5/12,1,gold absent (contradicts by alternative),1
hotpotqa_0800,hotpotqa,1,len=43,1,hits=1/15,1,gold absent (contradicts by alternative),1
musique_0408,musique,1,len=49,1,hits=5/18,1,gold absent (contradicts by alternative),1
musique_0728,musique,1,len=45,1,hits=3/29,1,gold absent (contradicts by alternative),1
hotpotqa_0223,hotpotqa,1,len=42,1,hits=1/17,1,gold absent (contradicts by alternative),1
squad_0291,squad,1,len=43,1,hits=2/23,1,gold absent (contradicts by alternative),1
squad_0077,squad,1,len=40,1,hits=2/25,1,gold absent (contradicts by alternative),1
hotpotqa_0972,hotpotqa,1,len=60,1,hits=2/21,1,gold absent (contradicts by alternative),1
hotpotqa_0234,hotpotqa,1,len=35,1,hits=1/22,1,gold absent (contradicts by alternative),1
hotpotqa_0592,hotpotqa,1,len=41,1,hits=4/19,1,gold absent (contradicts by alternative),1
squad_0402,squad,1,len=52,1,hits=3/35,1,gold absent (contradicts by alternative),1
squad_0120,squad,1,len=40,1,hits=2/4,1,gold absent (contradicts by alternative),1
hotpotqa_0033,hotpotqa,1,len=32,1,hits=6/16,1,gold absent (contradicts by alternative),1
musique_0510,musique,1,len=52,1,hits=2/37,1,gold absent (contradicts by alternative),1
musique_0192,musique,1,len=45,1,hits=3/24,1,gold absent (contradicts by alternative),1
musique_0404,musique,1,len=38,1,hits=2/34,1,gold absent (contradicts by alternative),1
musique_0264,musique,1,len=40,1,hits=2/23,1,gold absent (contradicts by alternative),1
musique_0923,musique,1,len=50,1,hits=2/13,1,gold absent (contradicts by alternative),1
hotpotqa_0603,hotpotqa,1,len=54,1,hits=5/20,1,gold absent (contradicts by alternative),1
hotpotqa_0596,hotpotqa,1,len=41,1,hits=4/15,1,gold absent (contradicts by alternative),1
squad_0216,squad,1,len=51,1,hits=3/9,1,gold absent (contradicts by alternative),1
squad_0390,squad,1,len=41,1,hits=2/19,1,gold absent (contradicts by alternative),1
musique_0274,musique,1,len=47,1,hits=3/16,1,gold absent (contradicts by alternative),1
musique_0465,musique,1,len=48,1,hits=3/26,1,gold absent (contradicts by alternative),1
squad_0101,squad,1,len=44,1,hits=4/19,1,gold absent (contradicts by alternative),1
musique_0785,musique,1,len=50,1,hits=2/22,1,gold absent (contradicts by alternative),1
squad_0394,squad,1,len=43,1,hits=2/19,1,gold absent (contradicts by alternative),1
musique_0276,musique,1,len=48,1,hits=2/8,1,gold absent (contradicts by alternative),1
squad_0491,squad,1,len=40,0,hits=0/8,1,gold absent (contradicts by alternative),0
hotpotqa_0247,hotpotqa,1,len=47,1,hits=4/28,1,gold absent (contradicts by alternative),1
hotpotqa_0180,hotpotqa,1,len=42,1,hits=1/16,1,gold absent (contradicts by alternative),1
hotpotqa_0563,hotpotqa,1,len=53,1,hits=12/24,1,gold absent (contradicts by alternative),1
hotpotqa_0995,hotpotqa,1,len=49,1,hits=1/13,1,gold absent (contradicts by alternative),1
hotpotqa_0761,hotpotqa,1,len=52,1,hits=4/22,1,gold absent (contradicts by alternative),1
musique_0821,musique,1,len=47,1,hits=6/27,1,gold absent (contradicts by alternative),1
musique_0971,musique,1,len=61,1,hits=4/14,1,gold absent (contradicts by alternative),1
musique_0724,musique,1,len=51,1,hits=1/24,1,gold absent (contradicts by alternative),1
musique_0455,musique,1,len=46,1,hits=6/16,1,gold absent (contradicts by alternative),1
musique_0049,musique,1,len=43,1,hits=5/14,1,gold negated,1
squad_0084,squad,1,len=42,1,hits=4/34,1,gold absent (contradicts by alternative),1
hotpotqa_0516,hotpotqa,1,len=49,1,hits=4/35,1,gold absent (contradicts by alternative),1
squad_0347,squad,1,len=44,1,hits=5/18,1,gold absent (contradicts by alternative),1
hotpotqa_0793,hotpotqa,1,len=39,1,hits=2/20,1,gold absent (contradicts by alternative),1
